ID,Boarding Area,Terminal,Language,Gender,Where,Country,Bay Area,Airport Rating,Art Rating,Restaurant Rating,Moving Walkways Rating,Arrival Booth Rating,Departure Booth Rating,Signage Rating,Directional Signs Rating,Parking Rating,Airtrain Rating,Parking Shuttle Rating,Rental Car Center Rating,Retail Rating,Form Of Transportation,Mode Of Transportation Rating,Car Arrivals,Green Rental,Question Green Rental,Carbon Offset,Purpose Of Travel,Ease Of Finding Way Rating,Security Rating,Airport Cleanliness,Boarding Area Cleanliness,Garage Cleanliness,Air Train Cleanliness,Rental Car Center Cleanliness,Restaurant Cleanliness,Restroom Cleanliness,Safety Rating,Aware Of Website,Used Website,Website Rating,Previous Departures This Year,Overall Satisfaction,Overall Cleanliness,Airport Wi Fi Use,Restaurant Spending,Retail Shop Spending
794,F,3,English,Female,Los Angeles,US,,,,Good,Good,,,,Good,,,,,,Connecting flight,,,,,No,Vacation,Very Good,,Good,Good,,,,Very Good,Good,Very Good,No,,,0 Trips,81.25,81.31284037,No,34.45891039,21.93893824
351,F,3,English,Female,San Diego,US,,Fair,Poor,Fair,Fair,Fair,Fair,,Very Good,,,,,Fair,Connecting flight,,,,,No,Business,Good,Good,Good,Good,,,,Very Good,Good,Very Good,No,,,0 Trips,57.5,76.85032876,No,33.46669714,0
424,F,3,English,Male,Reno,US,,Very Good,,Good,,,,,Very Good,,,,,,Connecting flight,,,,,Yes,Vacation,Very Good,,Very Good,Very Good,,,,Very Good,Good,Very Good,No,,,1 Trip,93.75,86.62715835,No,9.447431962,51.73348187
1035,E,3,English,Male,Atlanta,US,,Good,Good,Good,Fair,,,Good,Very Good,,,,Fair,Good,Rental Car Center,Very Good,,No,,No,Vacation,Very Good,Very Good,Good,Good,,,Good,Very Good,Good,Very Good,Yes,No,,2 Trips,79.54545455,70.17083925,No,51.9255848,74.30740649
803,F,3,English,Male,Huntsville,US,,Good,Good,Good,Good,Good,,Fair,Fair,,,,,,Private Car,,Curb Drop,Yes,No,Yes,Visiting Friends and Relatives,Very Good,Very Good,Fair,Fair,Fair,Very Good,Very Good,Very Good,Good,Very Good,No,,,2 Trips,75,79.08998867,No,39.79372846,13.51141013
139,E,3,English,Male,Chicago,US,,Very Good,Very Good,,Very Good,,,,Poor,,Very Good,,,Fair,BART,Very Good,,No,,No,Business,Fair,Very Good,Very Good,,,,,,Very Good,Very Good,No,,,1 Trip,80.55555556,94.95092161,,13.70467612,0
811,F,3,English,Male,San Francisco,US,San Francisco,Fair,Very Good,,Fair,Very Good,Very Good,Very Good,Fair,,,,,,Private Car,,Curb Drop,Yes,No,No,Visiting Friends and Relatives,Very Good,Very Good,Fair,Fair,,,,,Very Good,Very Good,No,,,2 Trips,83.33333333,55.66096285,No,0,32.35322585
1316,F,3,English,Male,San Luis Obispo,US,,Fair,Good,Very Good,Very Good,Very Good,,Very Good,Good,,,Good,,Very Good,Private Car,,Off-Airport Parking,No,,No,Vacation,Very Good,Very Good,Fair,Fair,,,,,Very Good,Very Good,No,,,1 Trip,88.63636364,55.03514303,,34.7619014,41.22233655
1317,F,3,English,Female,San Luis Obispo,US,,Fair,Good,Very Good,Very Good,Very Good,,Very Good,Good,,,Good,,Very Good,Private Car,,Off-Airport Parking,No,,No,Vacation,Very Good,Very Good,Fair,Fair,,,,,Very Good,Very Good,No,,,2 Trips,88.63636364,81.06653412,No,32.52020329,0
388,F,3,English,Female,Los Angeles,US,,,Good,,Good,,,Good,Good,,,,,,Connecting flight,,,,,No,Other,Very Good,Good,Fair,Good,,,,,Very Good,Very Good,No,,,0 Trips,79.16666667,71.25493051,No,19.77483168,10.70458441
397,F,3,English,Male,San Francisco,US,San Francisco,Fair,,,Good,,,,Fair,,,,,Fair,Private Car,,Curb Drop,Yes,No,No,Vacation,Very Good,Poor,Good,Good,,,,,Very Good,Very Good,No,,,3+ Trips,58.33333333,84.01678352,,10.02540685,37.02631728
421,F,3,English,Male,New York City,US,,Very Good,,,,,,,,,,,,,Connecting flight,,,,,No,Visiting Friends and Relatives,Very Good,Very Good,Good,Good,,,,,Very Good,Very Good,No,,,3+ Trips,100,80.53783307,No,0,42.65671079
965,E,3,English,Female,Movea,Australia,,Good,,,Good,,,,Good,,,,,,Private Car,,Curb Drop,No,,No,Visiting Friends and Relatives,Very Good,Very Good,Good,Good,,,,,Very Good,Very Good,No,,,2 Trips,85,81.38928383,No,9.736420914,32.4027215
849,E,3,English,Female,New York City,US,,Good,,,,,,,Very Good,,,,,,Private Car,,Curb Drop,No,,Yes,Other,Very Good,Poor,Very Good,Good,,,,,Very Good,Very Good,No,,,1 Trip,75,90.45079065,,16.92074824,2.090952956
879,F,3,English,Male,Fremont,US,Alameda,Very Good,,Very Good,Very Good,Very Good,Very Good,Very Good,Very Good,Very Good,Very Good,Very Good,Very Good,Very Good,Private Car,,Curb Drop,No,,No,Vacation,Very Good,Very Good,Very Good,Good,,,,,Very Good,Very Good,No,,,2 Trips,100,81.65859004,No,42.04940104,36.95705338
427,F,3,English,Female,Honolulu,US,,Very Good,Good,,Good,,,Good,Very Good,,,,,,Charter Service,Poor,,No,,Yes,Business,Very Good,Very Good,Very Good,Good,,,,,Very Good,Very Good,No,,,2 Trips,81.25,83.93414273,No,1.741775966,6.695428962
1244,F,3,English,Male,Manila,Philippines,,Very Good,Good,,Good,,,Good,Very Good,,,,,,Charter Service,Poor,,No,,Yes,Business,Very Good,Very Good,Very Good,Good,,,,,Very Good,Very Good,No,,,2 Trips,81.25,75.92844451,,48.30372243,0
255,F,3,English,Female,,Australia,,Very Good,,Good,Good,,,Very Good,Very Good,,,Good,,,Shared Ride Van,Very Good,,No,,Yes,Vacation,Poor,,Very Good,Very Good,,,,,Very Good,Very Good,No,,,3+ Trips,81.25,97.82875994,No,22.04457211,25.71175623
1148,F,3,English,Female,Seattle,US,,Fair,Good,Fair,Fair,,,Good,Good,Good,,,Very Good,,Connecting flight,,,,,No,Vacation,Very Good,Very Good,Very Good,Very Good,,,,,Very Good,Very Good,Yes,No,,3+ Trips,75,100,No,10.29939423,40.06811652
946,E,3,English,Male,Charleston,US,,Good,,,Very Good,,,,,,,,,,Connecting flight,,,,,No,Business,Very Good,Very Good,Very Good,Very Good,,,,,Very Good,Very Good,No,,,0 Trips,93.75,85.5202339,No,78.07701338,0
56,F,3,English,Male,San Diego,US,,Fair,Good,Good,Very Good,Very Good,,,Very Good,Very Good,,,,Good,SamTrans,Very Poor,,,,Yes,Vacation,Very Good,Very Good,Very Good,Very Good,,,,,Very Good,Very Good,No,,,0 Trips,79.54545455,87.21833873,No,41.5073332,7.712455749
787,F,3,English,Female,Banning,US,,Very Good,,,Very Good,,,,Very Good,,,,,,Connecting flight,,,,,Yes,Vacation,Very Good,,Very Good,Very Good,,,,,Very Good,Very Good,No,,,0 Trips,100,97.16737545,No,39.68419016,29.19096018
398,F,3,English,Male,Honolulu,US,,Very Good,Very Good,Very Good,Very Good,,,,Very Good,,,,,,Connecting flight,,,,,No,Vacation,Very Good,Fair,Very Good,Very Good,,,,,Very Good,Very Good,No,,,0 Trips,92.85714286,100,No,63.57229224,42.73797731
355,F,3,English,Male,Des Moines,US,,Fair,Fair,,Good,,,,,,,,,,Connecting flight,,,,,No,Wedding/Funeral,Very Good,,Very Good,Very Good,,,,,Very Good,Very Good,No,,,1 Trip,68.75,100,No,5.56799052,20.16583728
31,E,3,English,Female,Chicago,US,,Very Good,Very Good,,Very Good,,,,Very Poor,,Very Good,,,Fair,BART,Very Good,,,,No,Business,Poor,Fair,Very Good,Very Good,,,,,Very Good,Very Good,No,,,1 Trip,69.44444444,95.1144947,No,10.43042735,8.555955077
55,F,3,English,Female,San Diego,US,,Fair,Good,Good,Very Good,Very Good,,Very Good,Very Good,,,,,Good,Charter Service,Good,,,,Yes,Vacation,Very Good,Very Good,Very Good,Very Good,,,,,Very Good,Very Good,No,,,1 Trip,86.36363636,98.89085422,No,48.74854743,19.71687915
53,F,3,English,Male,Altach,Austria,,Good,,,Very Good,,,,Very Good,,,,,,Shared Ride Van,Fair,,,,No,Vacation,Very Good,Very Good,Very Good,Very Good,,,,,Very Good,Very Good,Yes,No,,1 Trip,87.5,100,No,0,63.09199699
1052,E,3,English,Male,Toronto,Canada,,Good,Good,Very Good,Good,,,Good,Very Good,,,,,Very Good,Connecting flight,,,,,No,Vacation,Very Good,Very Good,Very Good,Very Good,,,,,Very Good,Very Good,No,,,1 Trip,88.88888889,79.59112791,Yes,25.7881939,33.67143796
881,F,3,English,Male,Layallette,US,,Very Good,Fair,Good,Very Good,,Very Good,Very Good,Very Good,,,,,Fair,Connecting flight,,,,,No,Vacation,Very Good,Very Good,Very Good,Very Good,,,,,Very Good,Very Good,No,,,2 Trips,87.5,99.18087782,No,34.82165595,40.79702437
370,F,3,English,Male,Laguna,US,,Fair,Good,,Very Good,,,,Poor,,,,,,Connecting flight,,,,,No,Visiting Friends and Relatives,Good,Very Good,Very Good,Very Good,,,,,Very Good,Very Good,No,,,2 Trips,70.83333333,93.27345975,,31.84109792,25.20629142
396,F,3,English,Male,San Francisco,US,San Francisco,Good,,,Good,,,,,,,,,,Private Car,,Curb Drop,Yes,No,No,Vacation,Very Good,Fair,Very Good,Very Good,,,,,Very Good,Very Good,No,,,2 Trips,75,100,No,21.89311824,45.26099225
1042,E,3,English,Female,Redding,US,,Very Good,,Poor,Very Good,Very Good,Very Good,Very Good,Very Good,Very Good,,Very Good,,,Hotel Shuttle,Very Good,,Yes,Yes,No,Vacation,Very Good,Very Good,Very Good,Very Good,,,,,Very Good,Very Good,No,,,1 Trip,93.75,96.43461459,No,10.09474041,50.74944586
1156,F,3,English,Female,Seattle,US,,Very Good,,,Very Good,,,Very Good,Very Good,,,,,,Connecting flight,,,,,No,Visiting Friends and Relatives,Very Good,,Very Good,Very Good,,,,,Very Good,Very Good,Yes,No,,0 Trips,100,92.65721578,No,8.799885652,33.99924608
931,F,3,English,Female,San Francisco,US,San Francisco,Good,Good,,Good,,,,Good,,,,,,Limousine,Very Good,,No,,No,Business,Very Good,Very Good,Very Good,Very Good,,,,,Very Good,Very Good,No,,,1 Trip,85.71428571,98.69295575,No,47.91308013,35.23230429
1108,F,3,English,Male,,Germany,,Very Good,Very Good,,Very Good,,,,Very Good,,,,,,Connecting flight,,,,,No,Vacation,Very Good,,Very Good,Very Good,,,,,Very Good,Very Good,No,,,1 Trip,100,90.1069767,No,0,10.71326205
986,F,3,English,Male,Hayward,US,Alameda,Good,,Good,Very Good,,,,Good,,,,,,Private Car,,Curb Drop,No,,No,Moving,Very Good,Very Good,Very Good,Very Good,Very Good,,,,Very Good,Very Good,No,,,1 Trip,87.5,100,No,29.88651649,20.61378532
831,F,3,English,Male,,Austria,,Fair,Very Good,,Very Good,,,,Very Good,,Very Good,,,,Connecting flight,,,,,No,Vacation,Very Good,Very Good,Very Good,Very Good,,Very Good,,,Very Good,Very Good,Yes,No,,1 Trip,92.85714286,100,No,8.629471308,52.83043868
260,F,3,English,Male,Las Vegas,US,,Good,Very Good,Fair,Very Good,,,Good,Very Good,Very Good,Very Good,,Very Good,Fair,BART,Good,,No,,No,Business,Very Good,Very Good,Very Good,Very Good,,Very Good,,,Very Good,Very Good,No,,,3+ Trips,86.53846154,100,No,12.71070295,0
869,E,3,English,Male,Toronto,Canada,,Good,,Poor,Good,,,Good,Good,,Very Good,,Good,,Rental Car Center,Good,,No,,No,Vacation,Poor,Very Poor,Good,Good,,Very Good,Good,,Very Good,Very Good,No,,,0 Trips,60,79.09933005,No,6.186465329,35.58607412
825,F,3,English,Female,Victoria,Canada,,Very Good,Good,Good,Very Good,Very Good,,Very Good,Very Good,,Very Good,,Very Good,,Rental Car Center,Very Good,,No,,No,Visiting Friends and Relatives,Very Good,Very Good,Very Good,Fair,,,Very Good,,Very Good,Very Good,Yes,No,,2 Trips,95.83333333,90.19082144,No,38.58081778,0
530,E,3,English,Female,Austin,US,,Good,,Fair,,,,Fair,Good,,Good,,Good,Fair,Rental Car Center,Good,,No,,Yes,Business,Very Good,Very Good,Very Good,Very Good,,Very Good,Very Good,,Very Good,Very Good,Yes,No,,3+ Trips,72.5,100,No,24.61071936,12.42920927
358,F,3,English,Male,Bend,US,,Good,Good,Fair,Fair,,,,Good,,,,,Very Good,Connecting flight,,,,,Yes,Business,Very Good,Good,Very Good,Good,,,,Fair,Very Good,Very Good,No,,,2 Trips,75,69.19045595,No,43.25338294,0
1124,F,3,English,Male,San Francisco,US,San Francisco,Good,Good,Good,Good,,,Good,Good,Good,,,,,Private Car,,Curb Drop,No,,No,Vacation,Very Good,Very Good,Good,Very Good,,,,Fair,Very Good,Very Good,Yes,No,,3+ Trips,80.55555556,86.71042612,No,52.62198558,35.88247625
1041,E,3,English,Male,Redding,US,,Very Good,Very Good,Fair,Good,Good,Good,Very Good,Very Good,,,Very Good,,,Hotel Shuttle,Very Good,,No,,No,Vacation,Very Good,Very Good,Very Good,Very Good,,,,Fair,Very Good,Very Good,Yes,No,,1 Trip,89.58333333,87.60676,No,0,32.40285713
354,F,3,English,Male,Millersville,US,,Fair,Good,Fair,Very Good,Fair,Fair,Good,Good,,Good,,Fair,Fair,Connecting flight,,,,,No,Visiting Friends and Relatives,Very Good,Very Poor,Fair,Fair,,,Fair,Fair,Very Good,Very Good,Yes,No,,1 Trip,61.53846154,72.56543903,No,17.91417747,24.91300909
1311,F,3,English,Male,Boston,US,,Good,Fair,Good,Good,,,,Good,,,,,Good,Connecting flight,,,,,No,Vacation,Very Good,,Good,Fair,,,,Good,Very Good,Very Good,No,,,1 Trip,75,65.62880716,Yes,73.65961643,20.04750826
1312,F,3,English,Male,Boston,US,,Good,Fair,Good,Good,,,,Good,,,,,Good,Connecting flight,,,,,No,Vacation,Very Good,,Good,Fair,,,,Good,Very Good,Very Good,No,,,1 Trip,75,67.09090903,No,67.67932702,46.38682052
783,F,3,English,Female,San Francisco,US,San Francisco,Good,Good,Very Good,Very Good,,,Good,Very Good,,,,,Fair,Private Car,,Curb Drop,No,,Yes,Business,Very Good,Very Good,Good,Fair,,,,Good,Very Good,Very Good,No,,,3+ Trips,86.11111111,67.55600832,Yes,64.59814929,20.31353412
1243,F,3,English,Male,Los Angeles,US,,Good,Very Good,Good,Good,,,,Good,,,,,,Connecting flight,,,,,Yes,Business,Very Good,Very Good,Very Good,Fair,,,,Good,Very Good,Very Good,No,,,1 Trip,85.71428571,84.65819989,No,31.27093154,0
426,F,3,English,Male,London,United Kingdom,,Good,Very Good,Good,Good,,,,Good,,,,,,Connecting flight,,,,,Yes,Business,Very Good,Very Good,Very Good,Fair,,,,Good,Very Good,Very Good,No,,,1 Trip,85.71428571,78.81268505,No,24.01841402,23.80767356
1212,F,3,English,Female,Chicago,US,,Very Good,Very Good,Good,Very Good,,,,Very Good,,,,,Very Good,Connecting flight,,,,,Yes,Visiting Friends and Relatives,Very Good,Very Good,Good,Good,,,,Good,Very Good,Very Good,No,,,3+ Trips,96.875,61.39242389,No,45.36447665,29.53843068
555,F,3,English,Female,Oren,US,,Very Good,Very Good,Good,Very Good,,,,Very Good,,,,,Very Good,Connecting flight,,,,,Yes,Visiting Friends and Relatives,Very Good,Very Good,Good,Good,,,,Good,Very Good,Very Good,No,,,3+ Trips,96.875,77.50277068,No,30.06299668,37.0615713
264,F,3,English,Male,Santa Ynez,US,,Very Good,Good,Very Good,Good,,,,Good,,,,,Good,Connecting flight,,,,,No,Visiting Friends and Relatives,Very Poor,,Good,Good,,,,Good,Very Good,Very Good,No,,,1 Trip,71.42857143,85.4852475,No,54.46208977,48.03081679
491,F,3,English,Female,San Diego,US,,Very Good,Good,Good,Very Good,,,,Very Good,,,,,,Connecting flight,,,,,No,Business,Very Good,Very Good,Very Good,Good,,,,Good,Very Good,Very Good,No,,,3+ Trips,92.85714286,100,No,19.05974628,45.45178071
1123,F,3,English,Male,Hayward,US,Alameda,Good,Good,Good,Fair,,,Fair,Good,,,Good,,,Private Car,,Curb Drop,No,,Yes,Business,Very Good,Very Good,Very Good,Very Good,,,,Good,Very Good,Very Good,Yes,No,,3+ Trips,75,96.24641793,No,33.37005279,0
368,F,3,English,Male,New York City,US,,Good,Good,Good,Very Good,,,Good,Good,,,,,,Connecting flight,,,,,Yes,Business,Fair,,Very Good,Very Good,,,,Good,Very Good,Very Good,No,,,0 Trips,75,100,No,9.563100793,5.827718912
788,F,3,English,Male,Banning,US,,Very Good,Fair,,Very Good,,,,Good,,,,,Fair,Connecting flight,,,,,Yes,Vacation,,,Very Good,Very Good,,,,Good,Very Good,Very Good,No,,,0 Trips,75,96.26521339,No,12.23650553,42.3175026
435,F,3,English,Female,Astoria,US,,Good,Very Good,Fair,Very Good,Very Good,,,Very Good,,,,,Very Good,Connecting flight,,,,,No,School,Very Good,,Very Good,Very Good,,,,Good,Very Good,Very Good,No,,,0 Trips,90.625,84.20844374,No,16.34183904,43.29925231
436,F,3,English,Female,Astoria,US,,Good,Very Good,Fair,Very Good,Very Good,,,Very Good,,,,,Very Good,Connecting flight,,,,,No,School,Very Good,,Very Good,Very Good,,,,Good,Very Good,Very Good,No,,,0 Trips,90.625,82.72220187,No,22.81628045,25.52906952
607,E,3,English,Male,Chicago,US,,Good,,Good,Good,,,Good,Good,,,,,Fair,Private Car,,Curb Drop,No,,Yes,Vacation,Very Good,Very Good,Very Good,Very Good,,,,Good,Very Good,Very Good,No,,,1 Trip,78.125,98.14604515,No,23.187718,32.15261868
608,E,3,English,Male,Chicago,US,,Good,,Good,Good,,,Good,Good,,,,,Fair,Private Car,,Curb Drop,No,,Yes,Vacation,Very Good,Very Good,Very Good,Very Good,,,,Good,Very Good,Very Good,No,,,1 Trip,78.125,94.63374382,,24.03338627,40.20251028
670,F,3,English,Female,Napolis,US,,Good,Very Good,Good,Very Good,,,Good,Very Good,,Very Good,,Fair,Good,Rental Car Center,Fair,,No,,No,Business,Good,Good,Very Good,Very Good,,Very Good,Very Good,Good,Very Good,Very Good,No,,,1 Trip,79.16666667,100,No,54.0759316,23.24408541
793,F,3,English,Male,Los Angeles,US,,,,Fair,Good,,,,Good,,,,,Fair,Connecting flight,,,,,No,Vacation,Very Good,,Fair,Fair,,,,Very Good,Very Good,Very Good,No,,,0 Trips,70,48.24893591,No,24.298581,47.66613438
401,F,3,English,Male,Richmond,US,Contra Costa,Fair,Very Good,Fair,Good,,,,Very Good,,,,,Good,Private Car,,Curb Drop,No,,Yes,Vacation,Good,Very Poor,Fair,Fair,,,,Very Good,Very Good,Very Good,No,,,2 Trips,65.625,81.10644243,,8.728531696,38.33805021
603,E,3,English,Female,Venice,US,,Good,Good,Good,,,,,Good,,,,,Very Good,Connecting flight,,,,,No,Visiting Friends and Relatives,Very Good,,Fair,Fair,,,,Very Good,Very Good,Very Good,No,,,3+ Trips,83.33333333,75.8152795,,18.11284795,44.97375342
562,F,3,English,Female,Chicago,US,,Good,,Very Good,Very Good,,,,Very Good,,,,,Good,Connecting flight,,,,,Yes,Visiting Friends and Relatives,Good,,Good,Fair,,,,Very Good,Very Good,Very Good,No,,,2 Trips,87.5,75.09121274,Yes,26.38587305,40.19702369
1362,F,3,English,Male,Syndey,Australia,,Good,,,Good,,,,Very Good,,,,,,Connecting flight,,,,,No,Vacation,Very Good,Poor,Very Good,Fair,,,,Very Good,Very Good,Very Good,Yes,No,,0 Trips,75,92.71278555,No,13.76886763,0
1152,F,3,English,Female,Phoenix,US,,Very Good,Good,Good,Very Good,Very Good,,Very Good,Very Good,,,,,Good,Connecting flight,,,,,Yes,Business,Very Good,,Good,Good,,,,Very Good,Very Good,Very Good,No,,,2 Trips,91.66666667,96.90080294,No,45.71121357,16.40116306
400,F,3,English,Male,San Francisco,US,San Francisco,Fair,Very Good,Good,Good,,,Very Good,,,,,,Good,Private Car,,Curb Drop,Yes,No,Yes,Vacation,Very Good,Very Poor,Good,Good,,,,Very Good,Very Good,Very Good,No,,,0 Trips,71.875,91.09569946,No,36.05743794,20.08995145
610,E,3,English,Male,Chicago,US,,Very Good,Good,Fair,Good,,,Good,Very Good,,,,,Fair,Private Car,,Curb Drop,No,,Yes,Vacation,Very Good,Very Good,Very Good,Good,,,,Very Good,Very Good,Very Good,No,,,2 Trips,80.55555556,100,No,1.754973155,40.29379551
832,F,3,English,Male,Phoenix,US,,Fair,Fair,Fair,Good,,,,Good,,,,,Good,Shared Ride Van,Very Good,,No,,No,Vacation,Very Good,Very Good,Very Good,Good,,,,Very Good,Very Good,Very Good,No,,,2 Trips,75,100,No,29.91596339,27.08553847
1246,F,3,English,Female,Los Angeles,US,,Good,Good,Very Good,Very Good,Good,,Very Good,Very Good,,,,,Good,Connecting flight,,,,,Yes,Business,Very Good,,Good,Very Good,,,,Very Good,Very Good,Very Good,No,,,2 Trips,88.88888889,92.29914529,No,42.14019802,0
371,F,3,English,Female,Laguna Beach,US,,Very Good,,Very Good,Very Good,,,Fair,Poor,,,,,Very Good,Taxi,Good,,No,,Yes,Business,Very Good,Very Good,Very Good,Very Good,,,,Very Good,Very Good,Very Good,No,,,0 Trips,83.33333333,96.72136398,No,34.0929505,7.997978165
1357,F,3,English,Male,Monterey,US,,Good,Very Good,Fair,Good,,,Very Good,Very Good,Very Good,,Very Good,,Fair,Connecting flight,,,,,No,Visiting Friends and Relatives,Very Good,,Very Good,Very Good,,,,Very Good,Very Good,Very Good,Yes,No,,3+ Trips,85,100,No,21.74711593,47.06697507
403,F,3,English,Male,Seattle,US,,Good,Very Good,Very Good,Very Good,,,,Good,,,,,Very Good,Connecting flight,,,,,No,Vacation,Very Good,,Very Good,Very Good,,,,Very Good,Very Good,Very Good,No,,,3+ Trips,92.85714286,100,No,53.31494807,34.0235454
880,F,3,English,Female,Matwan,US,,Very Good,Good,Good,Good,Very Good,Good,Good,Good,Very Good,,,,Very Good,Taxi,Very Good,,No,,Yes,Business,Very Good,Very Good,Very Good,Very Good,,,,Very Good,Very Good,Very Good,No,,,3+ Trips,88.46153846,100,No,23.57674979,19.19484462
1356,F,3,English,Female,Honolulu,US,,Good,Very Good,Good,Fair,,,Very Good,Very Good,,,,,,Connecting flight,,,,,No,Business,Very Good,,Very Good,Very Good,,,,Very Good,Very Good,Very Good,No,,,3+ Trips,85.71428571,98.17076361,No,21.9537592,14.12265715
1004,F,3,English,Male,Clarmont,US,,Very Good,Very Good,Very Good,Very Good,,,,Very Good,,,,,Good,Connecting flight,,,,,Yes,Business,Very Good,,Very Good,Very Good,,,,Very Good,Very Good,Very Good,Yes,No,,3+ Trips,96.42857143,99.00420506,No,42.90835718,0
434,F,3,English,Female,Deer Trail,US,,Good,Very Good,,Very Good,,,,,,,,,,Connecting flight,,,,,Yes,Business,Very Good,,Very Good,Very Good,,,,Very Good,Very Good,Very Good,Yes,No,,0 Trips,93.75,95.19458167,No,51.72662565,3.287091129
1155,F,3,English,Female,Seattle,US,,Very Good,Very Good,Very Good,,,,Very Good,Very Good,,,,,,Connecting flight,,,,,Yes,Visiting Friends and Relatives,Very Good,,Very Good,Very Good,,,,Very Good,Very Good,Very Good,No,,,0 Trips,100,99.68849979,No,28.04170607,38.47437024
1361,F,3,English,Female,Sydney,Australia,,Very Good,,Good,Very Good,,,,Very Good,,,,,,Connecting flight,,,,,No,Vacation,Very Good,Good,Very Good,Very Good,,,,Very Good,Very Good,Very Good,No,,,0 Trips,91.66666667,100,No,13.00678537,37.61933955
1049,E,3,English,Male,Ontario,Canada,,Very Good,Very Good,Fair,Very Good,,,,Very Good,,,,,,Connecting flight,,,,,No,Vacation,,,Very Good,Very Good,,,,Very Good,Very Good,Very Good,No,,,0 Trips,90,89.20558592,No,22.91304857,66.45252208
604,E,3,English,Male,Mumbai,India,,Very Good,,Very Good,Very Good,,,,Very Good,,,,,Very Good,Hotel Shuttle,Very Good,,No,,Yes,Visiting Friends and Relatives,Very Good,Very Good,Very Good,Very Good,,,,Very Good,Very Good,Very Good,No,,,0 Trips,100,100,No,0,54.9622262
1213,F,3,English,Male,Chicago,US,,Good,Fair,Fair,Good,,,,Very Good,,,,,Very Good,Connecting flight,,,,,Yes,Visiting Friends and Relatives,Very Good,Very Good,Very Good,Very Good,,,,Very Good,Very Good,Very Good,No,,,1 Trip,81.25,97.85554128,No,30.7487746,41.56734413
970,F,3,English,Female,Denver,US,,Very Good,Very Good,Very Good,Very Good,,,,Very Good,,,,,Very Good,Connecting flight,,,,,Yes,Vacation,Very Good,,Very Good,Very Good,,,,Very Good,Very Good,Very Good,No,,,1 Trip,100,84.0790003,No,14.89048847,13.88624916
971,F,3,English,Male,Denver,US,,Very Good,Very Good,Very Good,Very Good,,,,Very Good,,,,,Very Good,Connecting flight,,,,,Yes,Vacation,Very Good,,Very Good,Very Good,,,,Very Good,Very Good,Very Good,No,,,1 Trip,100,92.16980959,No,0,33.63933687
1170,F,3,English,Male,Los Angeles,US,,Good,Good,Very Good,Very Good,Good,Fair,Very Good,Very Good,Very Good,,Good,,Very Good,Private Car,,Curb Drop,No,,No,Vacation,Good,Very Good,Very Good,Very Good,,,,Very Good,Very Good,Very Good,No,,,1 Trip,86.53846154,79.35625216,No,25.61326692,26.21142605
438,F,3,English,Male,San Francisco,US,San Francisco,Very Good,Fair,Fair,Good,Good,,,Very Good,,Very Good,,,Good,Shared Ride Van,Poor,,No,,No,School,Very Good,Good,Very Good,Very Good,,,,Very Good,Very Good,Very Good,No,,,1 Trip,75,100,No,22.59827099,27.75613182
